1003208,NILES FARMERS MARKET,,"TOWN HALL, 5923 NEW HOPE ROAD",T/NILES,Cayuga,New York,13118
1004468,Niles French Market,http://www.NilesFrenchMarket.com,corner of Front & Main Street,Niles,Berrien,Michigan,49120
1000544,Ninety Six Farmers Market,,SC Hwy 34 & Cane Bridge St,Ninety Six,Greenwood,South Carolina,29666
1001412,Nipomo Certified Farmers' Market,http://www.nipomofarmersmarket.com,1645 Trilogy Parkway,Nipomo,San Luis Obispo,California,93444
1004527,Niwot Farmers Market,http://www.niwotfarmersmarket.com,7980 Niwot Rd,Niwot,Boulder,Colorado,80503
1007410,Nixa Farmers Market Inc,,113 W Mount Vernon St,Nixa,Christian,Missouri,65714
1011238,No View Farm & Bakery COOP,http://www.noviewfarm.com,855 S Rumford Rd,Rumford ,Oxford,Maine,4276
1004773,Nob Hill Growers' Market,http://www.FarmersMarketsNM.org,Lead & Morningside SE,Albuquerque,Bernalillo,New Mexico,
1018089,Noblesville Farmers Market,https://www.noblesvillemainstreet.org/index.php/signature-events/noblesville-indiana-farmers-market,St Rd 32,Noblesville,Hamilton,Indiana,46060
1011232,NoCo Food Cluster Winter Farmers' Market,http://www.nocofoodcluster.com/winter-markets/,123 N College Ave,Fort Collins ,Larimer,Colorado,80524
1002952,Nodaway County Farmers' Market,,"Marymart Shopping Center, Main St in Maryville MO",Maryville,Nodaway,Missouri,64468
1009432,Noe Valley Farmers' Market ,http://www.noevalleyfarmersmarket.com/,"3861 24th Street, between Sanchez and Vicksburg Streets",San Francisco,,California,94114
1003840,Noelridge Farmers Market,http://www.cedar-rapids.org/resident-resources/parks-recreation/farmers-markets/pages/default.aspx,Corner of Collins Road & Council Street NE,Cedar Rapids,Linn,Iowa,52402
1008055,Nogales Mercado,,163 N. Morley Avenue,Nogales,Santa Cruz,Arizona,85621
1001236,Nokomis Farmers Market,,301 E State St.,Nokomis,Montgomery,Illinois,62075
1011101,Nolensville Farmer's Market,http://www.nolensvillefarmersmarket.com,7248 Nolensville Rd.,Nolensville,Williamson,Tennessee,37135
1000402,Noodles Market,,932 Main Street,Smithfield,Jefferson,Ohio,43948
1018216,Norcross Community Market,http://www.norcrosscommunitymarket.com/,5 College St.,Norcross ,Gwinnett,Georgia,30071
1004654,Norcross Whistle Stop Farmer's Market,http://www.whistlestopfarmersmarket.com,"74 Park Drive, Thrasher Park, on Buchanan Street next to the railroad tracks",Norcross,Gwinnett,Georgia,30071
1008008,Norfolk Farmers Market - Saturday,http://www.norfolkfarmersmarket.com/,,Norfolk,Madison,Nebraska,68701
1006734,Norfolk Farmers Market - Tuesday and Thursday,http://www.norfolkfarmersmarket.com/,,Norfolk,Madison,Nebraska,68701
1010614,NORFOLK FARMERS’ MARKET,http://www.norfolkfarmersmarket.org,19 Maple Avenue,Norfolk,Litchfield,Connecticut,6058
1005695,Norman Farmers Market,http://www.clevelandcountyfair.org,615 East Robinson St.,Norman,Cleveland,Oklahoma,73071
1003547,Normandy Village Marketplace,http://www.themarketcompany.org,Rue Vendome @ 71st Street,Miami Beach,Miami-Dade,Florida,33141
1010140,Norpoint Farmers Market,http://federalwayfarmersmarket.com/NORPOINTfarmersMARKET.html,4848 Nassau NE,Tacoma,Pierce,Washington,98422
1005307,Norris Square Park Farmers' Market,http://www.foodtrustmarkets.org/markets.html,Diamond and Hancock Streets,Philadelphia,Philadelphia,Pennsylvania,19122
1003243,Norristown,http://www.headhousemarket.org,Swede & Main Sts.,Norristown,Montgomery,Pennsylvania,
1007770,North Amherst Winter Farmers' Market,http://www.northamherstmarket.com,11 Meadow St.,Leverett,Hampshire,Massachusetts,1054
1006252,North Asheville Tailgate Market,http://www.northashevilletailgatemarket.com,1 University Heights,Asheville,Buncombe,North Carolina,28804
1004266,North Atherton Farmers Market,http://www.nathertonmarket.com,2615 Greentech Drive,State College,Centre,Pennsylvania,16803
1019164,North Augusta Farmer's Market,,,Verona ,Augusta,Virginia,
1005621,North Beach Farmers' Market,http://www.urbantable.org,Powell St. between Union St. and Columbus Ave.,San Francisco,San Francisco,California,94133
1006389,North Beach Friday Night Farmers's Market,http://www.ci.north-beach.md.us,5th Street,North Beach,Calvert,Maryland,20714
1004562,North Bend Farmers Market,,Highways 79 & 30,North Bend,Dodge,Nebraska,68649
1006138,North Bend Farmers Market,http://www.siviewpark.org/farmers-market.phtml,400 SE Orchard Drive,North Bend,King,Washington,98045
1001025,North Berkeley Farmers' Market,http://www.ecologycenter.org/fm,Shattuck Ave. & Vine Street,Berkeley,Alameda,California,94709
1002911,North Bloomington Street Farmers Market,,1215 North Bloomington(Route 23),Streator,La Salle,Illinois,61364
1009296,North Branch Farmers' Market ,http://www.localharvest.org/north-branch-farmers-market-M24372,8th Ave & Main ,North Branch ,,Minnesota,55056
1011954,North Buffalo Farmers Market,http://www.northbuffalofarmersmarket.com/,85 Dakota Avenue,Buffalo ,Erie,New York,14216
1009550,North Canton Farmers' Market ,http://www.msgrille.com/NcFarmersMarket/,123-139 South Main Street - rear parking lot of St. Paul’s Catholic parking lot and the Main Street Grille ,"North Canton, OH.",,Ohio,
1002499,North Center (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,Belle Plain/Damien/Lincoln (4100N - 2000N),Chicago,Cook,Illinois,60602
1006213,North Central Bronx Market,,Mosholu Parkway North & Jerome,Bronx,Bronx,New York,10467
1003114,North Central Farmers Market,,Highway 20 & Harrington St. East,Johnstown,Brown,Nebraska,69214
1018618,North Central Farmers' Market,,Highway 20 & Main St.,Ainsworth,Brown,Nebraska,69210
1007159,North Central Texas Farmers Market Corporation III,,325 S. Main Street,Grapevine,Tarrant,Texas,76051
1018812,North Charleston Farmers Market,http://northcharleston.org,4800 Park Pl East,North Charleston,Charleston,South Carolina,29405
1006823,North Chili Farmers Market,,"Methodist Church Parking Lot, 2200 Westside Dr.",North Chili,Monroe,New York,14514
1006836,North City Farmers' Market,http://www.northcityfarmersmarket.blogspot.com/,2700 North 13th Street,St. Louis,St. Louis City,Missouri,63106
1001595,North Creek Farmers Market,http://www.northcreekfarmersmarket.com,Route 28,North Creek,Warren,New York,12853
1009245,North East Farmers Market ,,rtes 89 and 20 corner,North East,,Pennsylvania,16428
1004565,North End Commons Farmers Market,http://www.rockfordnorthend.com,City lot at Latham and King Streets,Rockford,Winnebago,Illinois,61103
1011943,North End Farmers Market,http://www.necic-ohio.org/#23,486 Springmill St.,Mansfield,Richland,Ohio,44903
1012471,North End Farmers Market,http://neatmiddletown.org/nefm,575 Main St,Middletown,Middlesex,Connecticut,6457
1018875,North End Farmers Market,http://www.necic-ohio.org,417 Blust Ave., Mansfield ,Richland,Ohio,44903
1001928,North Grand Farmers Market Association,,North Grand Mall,Ames,Story,Iowa,50010
1006468,North Greenbush Farmers Market,,95 Williams Rd.,North Greenbush,Rensselaer,New York,12198
1007439,NORTH GUILFORD - DUDLEY FARMERS’ MARKET,,2351 Durham Road,Guilford,New Haven,Connecticut,
1007582,North Haven Farmers' Market,,,North Haven,Knox,Maine,4853
1003200,North Hollywood Valley Farmers Market,,Bellingham & Victory Blvd.,Sherman Oakes,Los Angeles,California,91423
1018184,North Iowa Farmers Market,https://northiowafarmersmarket.com/,1st NE and Delaware,Mason City,Cerro Gordo,Iowa,50401
1004592,North Kansas City Farmers Market,http://www.nkcbusinesscouncil.com,Armour Rd and Howell St in North Kansas City MO,North Kansas City,Clay,Missouri,64116
1009433,North Long Beach Market,,E. Artesia Blvd.,Long Beach,,California,
1018566,North Manchester Farmers' Market,http://visitwabashcounty.com/venue/north-manchester-farmers-market/,502 E Main St,North Manchester,Wabash,Indiana,46962
1018550,North Market Farmers' Market,http://northmarket.com,59 Spruce Street,Columbus,Franklin,Ohio,43215
1001030,North Mecklenburg Farmers Market,,700 N. Tryon Street,Charlotte,Mecklenburg,North Carolina,28202
1009199,North Miami Farmers Market ,,770 NE 125 Street,North Miami,,Florida,33161
1001059,North Myrtle Beach Farmers Market,http://www.waccamawmarkets.org,925 First Avenue South,North Myrtle Beach,Horry,South Carolina,29582
1005978,North Naples Green Market,http://www.Gtreenmarketflorida.com,Vanderbilt Beach Road,Naples,Collier,Florida,34109
1004704,North Oakland Farmer's Market - Phat Beets Produce,http://www.phatbeetsproduce.org,942 Stanford Ave.,Oakland,Alameda,California,94608
1012441,North Park Thursday Certified Farmers' Market,http://sandiegomarkets.com,3001 North Park Way,San Diego ,San Diego,California,92104
1005629,North Plains Farmers' Market,http://www.northplainsfarmersmarket.org,NW Commercial Street,North Plains,Washington,Oregon,97133
1000994,North Plainsfield Farmers Market,,Somerset & Race St.,North Plainsfield,Somerset,New Jersey,7060
1018594,North Platte Farmers Market,http://npfarmersmarket.com,,North Platte ,Lincoln,Nebraska,69101
1012277,North Port Farmers Market,http://www.northportfarmersmarket.com,4970 city hall blvd.,North Port ,Sarasota,Florida,34286
1004865,North Prairie Farmers Market - Minot,http://www.northprairiefarmersmarket.com,Corner of 3rd Ave SW and Broadway,Minot,Ward,North Dakota,58701
1002287,North Prairie Farmers Market - Velva,,Hwy 52 and Hwy 41,Velva,McHenry,North Dakota,58790
1003910,North Prairie Farmers Market- Burke County,,,Bowbells,Burke,North Dakota,
1000507,North Prairie/Kenmare Farmers Market,,Square City Park,Kenmare,Ward,North Dakota,58746
1003619,North Prarie Farmers Markets-Stanley,,,Stanley,Mountrail,North Dakota,
1007616,North Quincy Farmers Market,,"1 Heritage Drive,  ING Parking Lot",Quincy,,Massachusetts,2171
1000176,North Raleigh Farmers' Market,http://www.northraleighfarmersmarket.com,1145 Falls River Avenue,Raleigh,Wake,North Carolina,27614
1002861,North Royalton Farmers Market,,Memorial Park State Rd,North Royalton,Cuyahoga,Ohio,44133
1018112,"North San Diego (Sikes Adobe) Certified Farmers Market, at the Sikes Adobe Historic Farmstead",http://www.NSDCFM.com,12655 Sunset Drive,Escondido,San Diego,California,92025
1016768,North Scituate Farmers Market,http://www.scituatefarmersmarketri.org/,46 Institute Lane,North Scituate,Providence,Rhode Island,2857
1005980,North Scottsdale Farmers Market,http://www.northscottsdalefarmersmarket.com,8740 E Shea Blvd,Scottsdale,Maricopa,Arizona,85260
1007104,North Side Citiparks Farmers Market,,East Park,Pittsburgh,Allegheny,Pennsylvania,15212
1009884,North Square Farmers Market,http://www.northsquarefarmersmarket.com,50 North Main Street,Chambersburg,Franklin,Pennsylvania,17201
1018455,North St. Mary's County Farmers Market,https://www.visitstmarysmd.com/food-drink/detail/north-st.-marys-county-farmers-market,37600 New Market Turner Road,Charlotte Hall,St. Mary's,Maryland,20622
1011303,North Stafford Farmers Market,http://northstaffordfm.com,125 Hospital Center Blvd.,Stafford,Stafford,Virginia,22554
1016896,North Stafford Farmers Market - Long & Long LLC,http://www.northstaffordfm.com,"125 Hospital Center Boulevard, Behind Stafford Hospital",Stafford,Stafford,Virginia,22554
1001488,North Star Farmers Market,,Located at Ruffin-Mayfield exit to Mayfield to Service Road,Ruffin,Rockingham,North Carolina,27326
1003931,North Star Market,,,Carpio,Ward,North Dakota,
1003180,North Tonawanda City Market,http://www.ntcitymarket.org,Robinson St. and Payne Ave.,North Tonawanda,Niagara,New York,14120
1003084,North Troy Farmers Market,,Tranquil Gardens Center,North Troy,Orleans,Vermont,5855
1007054,North Umpqua Farmers and Artisans Regional Marketplace (NUFARM),,110 East B. Avenue,Drain,Douglas County,Oregon,
1003739,North Union Farmers Market at Chagrin Falls,http://www.northunionfarmersmarket.org/markets/chagrin.html,Band Stand Triangle Park,Chagrin Falls,Cuyahoga,Ohio,44022
1003741,North Union Farmers Market at Cleveland Clinic Beachwood,http://www.northunionfarmersmarket.org/markets/clinic_beachwood.html,26900 Cedar Road,Beachwood,Cuyahoga,Ohio,44122
1003742,North Union Farmers Market at Crocker park,http://www.northunionfarmersmarket.org/markets/crocker.html,Crocker Road and Market Street,Westlake,Cuyahoga,Ohio,44145
1003744,North Union Farmers Market at PlayhouseSquare/CSU,http://www.northunionfarmersmarket.org/markets/csu.html,"Star Plaza, Euclid Avenue and E. 14th",Cleveland,Cuyahoga,Ohio,44115
1003746,North Union Farmers Market at Shaker Square,http://www.northunionfarmersmarket.org/markets/shaker.html,Shaker Square,Cleveland,Cuyahoga,Ohio,44120
1003740,North Union Farmers Market at the Cleveland Clinic Main Campus,http://www.northunionfarmersmarket.org/markets/clinic.html,East 100th Street and Carnegie Ave.,Cleveland,Cuyahoga,Ohio,44106
1009628,North Union Farmers Market at University Hospitals,http://www.northunionfarmersmarket.org/markets/uh.html,2074 Adelbert Road,Cleveland,Cuyahoga,Ohio,44106
1003745,North Union Farmers Market Indoor Winter Market at Shaker Square,http://www.northunionfarmersmarket.org/markets/indoor.html,13209 Shaker Square,Cleveland,Cuyahoga,Ohio,44120
1002897,North Village Arts District Farmers and Artisans Market,http://www.farmandart.com,126 North 10th Street,Columbia,Boone,Missouri,65201
1007617,Northampton Gothic Street Farmers Market,,"Gothic Street, downtown",Northampton,,Massachusetts,1060
1007618,Northampton Thornes Marketplace Farmers Market,,150 Main Street,Northampton,,Massachusetts,1060
1012164,Northampton Tuesday Farmers' Market,http://www.northamptontuesdaymarket.com,"99 Armory St., Northampton, MA 01060",Northampton,Hampshire,Massachusetts,1060
1010744,Northampton Winter Farmers' Market,http://www.nohowintermarket.com,80 Locust Street,Northampton,Hampshire,Massachusetts,1060
1003694,Northbrook Farmers Market,http://www.NorthbrookFarmersMarket.org,Cherry Lane and Meadow Road,Northbrook,Cook,Illinois,60062
1000036,Northeast Farmers Market,http://www.Lakecarolina.com,Lake Carolina Town Center,Columbia,Richland,South Carolina,29229
1012525,Northeast Farmers' Market,http://NEFarmersMarket.wordpress.com,3001 Independence Ave,Kansas City,Jackson,Missouri,64124
1003324,Northeast Georgia. Locally Grown.net - Habersham County site,http://www.northeastgeorgia.locallygrown.net,295 E. Green St.,Clarkesville,Habersham,Georgia,30523
1010164,Northeast Georgia. Locally Grown.net - Hall County site,http://www.northeastgeorgia.locallygrown.net,322 Academy Street NE,Gainesville ,Hall,Georgia,30501
1003325,Northeast Georgia. Locally Grown.net - Rabun County site,http://www.northeastgeorgia.locallygrown.net,63 Mill Gap Lane,Tiger,Rabun,Georgia,30576
1008955,Northeast Harbor Farmers' Market,http://www.mdifarmersmarkets.com,Harbor Drive,Northeast Harbor,Hancock,Maine,4662
1006665,northeast michigan regional farm market,http://www.getitfresh.org,4440 US-23,Oscoda,Iosco,Michigan,48750
1012105,Northeast Michigan Regional Farm Market,http://www.getitfresh.org,815 W. Lake Street (US-23),Tawas City,Iosco,Michigan,48763
1006780,Northeast Minneapolis Farmers Market,http://www.northeastmarket.org,University Avenue NE and 7th Avenue NE ,Minneapolis,Hennepin,Minnesota,55413
1010755,Northeast Washington (NEW) Farmers Market,http://newfarmersmarket.org,Corner of Main and Astor,Colville,Stevens,Washington,99114
1002002,Northern Liberties Farmers Market,,2nd & Poplar Streets,Philadelphia,Philadelphia,Pennsylvania,19104
1002120,Northfield Farmer's Market,,7th ST,Northfield,Rice,Minnesota,55057
1010243,Northfield Farmers Market,http://www.northfieldfarmersmarketvt.com,Depot Sq,Northfield,Washington,Vermont,5663
1004428,Northfield Farmers' Market,,Main Street,Northfield,Franklin,Massachusetts,1360
1004982,Northfield Farmers' Market,http://www.tricountyfarrmersmarket.com,I-70 & Quebec,Denver,Denver,Colorado,
1001377,Northglenn Mall Farmers market,http://www.millerfarms.net,104th & I-25 Northglenn Mall,Northglenn,Adams,Colorado,80035
1000392,Northport Farmers Market,http://www.northportfarmersmarket.org,Cow Harbor Parking Lot at the Harbor,Northport,Suffolk,New York,11768
1002764,Northport Farmers Market,http://www.leelanaufarmersmarkets.com,105 S. Bay Street,Northport,Leelanau,Michigan,49670
1012003,Northport VA Farmers Market,,79 Middleville Rd,Northport,Suffolk,New York,11768
1018728,Northridge Farmers Market and family festival,http://northridgefarmersmarket.org,9301 tampa ave,northridge,Los Angeles,California,91324
1006750,Northside Farmers Market,http://www.northsidefm.org,4101 Hamilton Avenue,Cincinnati,Hamilton,Ohio,45223
1019231,Northside Farmers Market,http://www.northsidefarmersmarket.org,2900 N. Sherman,Madison,Dane,Wisconsin,53704
1001543,Northside Farmers Market,,"Big Lots Parking Lot, 435 State St.",Binghamton,Broome,New York,
1004512,Northside Farmers Market,,North 3rd and Mesquite,Abilene,Taylor,Texas,79601
1008530,Northside Farmers Market at Edgewater,http://www.edgewaterhomeandgarden.com,2957 County CX,Portage,Columbia,Wisconsin,53901
1010939,Northside Farmers' Market  year round,,901 Elm Street,Youngstown,Mahoning,Ohio,44505
1006291,Northville Farmers Market,http://www.northville.org/events/farmersmarket,301 Center Street,Northville,Wayne,Michigan,48167
1005726,Northville Farmers' Market,,"Waterfront Park, off Main Street",Northville,Fulton,New York,
1002639,Northway Mall Wednesday Farmers Market,http://www.anchoragemarkets.com,3101 Penland Parkway,Anchorage,Anchorage,Alaska,99508
1012245,Northwest Detroit Farmers' Market,,18445 Scarsdale St.,Detroit,Wayne,Michigan,48223
1018447,"Northwest Farmers Market, Inc.",,"Taylor Park, Main Street",St. Albans ,Franklin,Vermont,5478
1000866,Northwind Perennial Farm Market,http://www.northwindperennialfarm.com,7047 Hospital Road,Burlington,Walworth,Wisconsin,53105
1007546,Northwood Farmers Market,,"Main Street, south of Courthouse",Northwood,Worth,Iowa,50459
1005373,Norton County Farmers Market,,Norton Elmwood Park,Norton,Norton,Kansas,67654
1002168,Norton Friends & Farmers Market,,"815 Park Avenue, S.W.",Norton,Norton,Virginia,24273
1007507,Norwalk - Calvary Baptist Church Farmers’ Market,,21 Concord Street,Norwalk,Fairfield,Connecticut,
1007508,Norwalk - Health Department Farmers’ Market,,137 East Avenue,Norwalk,Fairfield,Connecticut,
1003888,Norwalk - Rowayton Farmers’ Market,http://www.rowaytonct.com/farmersmarket,177 Rowayton Avenue,Rowayton,Fairfield,Connecticut,
1002831,Norwalk Area Farmers Market,,Dollar General Store parking Lot,Norwalk,Warren,Iowa,50211
1007446,Norwalk Farmers Market,,"Flax Hill Road, South Norwalk",Norwalk,Fairfield,Connecticut,6850
1000611,Norwalk Farmers Market,,2 Church Street,Norwalk,Huron,Ohio,44857
1001858,Norwalk Farmers Market,http://www.farmernet.com,Alondra & Pioneer,Norwalk,Los Angeles,California,90650
1008781,Norway Farmers Market,,,Norway ,Oxford,Maine,4268
1008134,Norwich Downtown Farmers Market,http://www.norwichfarmersmarket.com,100 Chelsea Harbor Drive,Norwich,New London,Connecticut,6360
1018468,Norwich Farmers Market,http://www.norwichfarmersmarket.org/,281 Route 5 South,Norwich,Windsor,Vermont,5055
1019008,Norwich Farmers Market,http://www.lambsquartersinc.com,2-75 North Broad Street,Norwich,Chenango,New York,13815
1005379,Norwich Winter Farmers Market,http://www.norwichfarmersmarket.org,300 Main St,Norwich,Windsor,Vermont,5055
1011253,Norwood Farm & Craft Market-Summer,http://www.norwoodfarmmarket.org,Grand Ave and Lucerne St,Norwood ,San Miguel,Colorado,81423
1005219,Norwood Farmers Market,http://www.norwoodmafarmersmarket.com,Nahatan St & Washington St,Norwood,Norfolk,Massachusetts,2062
1008684,Norwood Farmers' Market,,Main Street (SH 56),Norwood,St. Lawrence,New York,
1001199,Nottingham Farmers' Market,,129 Stage Rd,Nottingham,Rockingham,New Hampshire,3290
1019072,Nourish Knoxville's Winter Farmers' Market,https://www.nourishknoxville.org/,201 3rd Avenue,Knoxville,Knox,Tennessee,37917
1009547,Novant Health and The Park-Huntersville Farmers' Market ,http://www.localharvest.org/novant-health-and-the-park-huntersville-farmers-market-M58857,Corner of Reese Boulevard and Gilead Road on Presbyterian Campus,Huntersville,,North Carolina,28078
1018291,Nowata CAN Garden Market,http://nowatacan.org/,Cherokee Avenue,Nowata,Nowata,Oklahoma,74048
1010393,Nowata Farmers Market,,329 S Ash,Nowata,Nowata,Oklahoma,74048
1003229,noxubee county farmers market macon miss,,16295 hyway 45,macon,Noxubee,Mississippi,39341
1004707,NPFM - Mohall,http://www.northprairiefarmersmarket.com,602 Main St. East,Mohall,,North Dakota,
1010277,NTCC Farmer's Market,http://www.ntcc.edu.ag/,2886 FM 1735,Mount Pleasant ,Titus,Texas,75455
1001219,Nummi FM,,45500 Fremont Blvd.,,ALAMEDA,California,
1003533,Nunda Farmers Market,http://www.nundachamber.com,On the Square at the intersection of Rtes 408 & 436,Nunda,Livingston,New York,
1019127,Nutley Farmers Market,http://www.nutleynj.org/farmersmarket,537 Franklin Avenue,Nutley,Essex,New Jersey,7110
1012238,Nyack Farmers Market,http://Nyackchamber.org,Main Street Parking Lot- Downtown Nyack,Nyack,Rockland,New York,10960
1012244,Nyack Indoor Winter Farmers' Market,http://Nyackchamber.org,Nyack Center- 58 Depew Avenue,Nyack,Rockland,New York,10960
1002210,O Grows Farmers Market,http://www.opelikamainstreet.org,1103 Glenn Street,Opelika,Lee,Alabama,36801
1005093,Oak Forest Park District Farmer's Market,http://www.oakforestparks.org,4850 W 159th St,Oak Forest,Cook,Illinois,60452
1002103,Oak Grove Neighborhood Market,,433 Haskell Avenue,Kansas City,Wyandotte,Kansas,66101
1009358,Oak Harbor Farmer's Market ,http://www.oakharborohio.net/events/12,161 West Water Street(Downtown Oak Harbor),Oak Harbor,,Ohio,43449
1018560,Oak Harbor Farmers Market,,"WS Hwy 20, next to Visitor Center",Oak Harbor,Island,Washington,98277
1004153,Oak Lawn Farmers Market,http://www.oaklawn-il.gov,9446 South Raymond Avenue,Oak Lawn,Cook,Illinois,60453
1009617,Oak Marr,https://www.fairfaxcounty.gov/parks/farmersmarkets,3200 Jermantown Road,Oakton ,Fairfax,Virginia,22124
1012578,Oak Marr Farmers Market ,http://www.fairfaxcounty.gov/parks/farmersmarkets/,3200 Jermantown Road,Oakton ,Fairfax,Virginia,22124
1006869,Oak Park Farmers Market,http://www.nwsac.org/oakparkfarmersmarket/,3500 5th Avenue,Sacramento,Sacramento,California,95817
1003749,Oak Park Farmers' Market,http://www.oak-park.us/our-community/oak-park-farmers-market,460 Lake St,Oak Park,Cook,Illinois,60302
1012463,Oak Ridge Farmers Market,http://easttnfarmmarkets.org,Jackson Square,Oak Ridge ,Anderson,Tennessee,37830
1018829,Oak Square Farmers Market,,640 Washington Street,Brighton,Suffolk,Massachusetts,2135
1010496,Oakboro Farmers Market,,128 Aquadale Road,Oakboro ,Stanly,North Carolina,28129
1019223,Oakcrest Farmers Market,http://Foodjusticecoalition.com,1300 Capitol Heights Blvd,Capitol Heights,Prince George's,Maryland,20743
1000907,Oakdale Certified Farmers Market,,100 North 3Rd Avenue,OAKDALE,Stanislaus,California,
1006443,Oakdale Farmers Market,http://www.modestofarmersmarket.com,Hershey's Visitor Center,Modesto,Stanislaus,California,95353
1006507,Oakdale Farmers Market,,Oakdale Parks & Recreation Department,Oakdale,,Minnesota,55128
1001215,Oakhurst Farm Farmers Market,http://www.oakhurstfarmersmarket.com,19706 GA HWY 219,West Point,Harris,Georgia,31833
1005653,Oakhurst Wild Wonderful Farmers Market,,"Hwy. 41, 41 & Hogden Hill",Oakhurst,Madera,California,93644
1009061,Oakland Avenue Farmers Market,http://www.oafm.org,9352 Oakland Avenue,Detroit,Wayne,Michigan,48211
1004703,Oakland Community Food Market,,4173 Macarthur Blvd .,Oakland,Alameda,California,
1009062,Oakland County Market,http://www.destinationoakland.com/countymarket/Pages/Default.aspx,2350 Pontiac Lake Road,Waterford,Oakland,Michigan,48328
1004712,Oakland Farmers' Market,http://oaklandfarmersmarket.com/,Borough Hall Parking Lot Ramapo Valley Road,Oakland,Bergen,New Jersey,7436
1003280,Oakley Farmers Market,http://www.oakleyfarmersmarket.com,607 Fairview Road,Asheville,Buncombe,North Carolina,28803
1004175,Oakmont Farmers Market,http://www.oakmontfarmersmarket.org,1 W Eagle Road,Havertown,Delaware,Pennsylvania,19083
1004838,Oakmont Farmers Market,,Oakmont Dr. & White Oak St.,Oakmont,SONOMA,California,
1009360,Oakridge Oregon Farmers Market ,http://www.localharvest.org/oakridge-oregon-farmers-market-M59339,76453 Willow Street,Oakridge,,Oregon,97463
1009538,Oakwood Farmers Market ,,"22 Orchard Drive, just off Far Hills Ave. in the parking lot behind Chico's",Oakwood,,Ohio,45419
1007773,Oberlin Farmers Market,,228 West 6th Ave.,Oberlin,Allen,Louisiana,70655
1000806,Oberlin Farmers Market,,104 S. Penn St.,Oberlin,Decatur,Kansas,67749
1009932,Oberlin Farmers Market,http://www.oberlinfarmersmarket.com,69-85 S Main Street,Oberlin,Lorain,Ohio,44074
1005174,OBETZ FAMILY MARKET,,4025 ALUM CREEK DRIVE,COLUMBUS,Franklin,Ohio,43207
1018808,Obion County Farmer's Market,,214 East Church Street,Union City,Obion,Tennessee,38261
1018106,OBX Farmer's Market,,2424 S Croatan Highway,Nags Head,Dare,North Carolina,27959
1001545,Ocala Farm Market,http://www.OcalaFarmMarket.com,100 E. Silver Springs Blvd,Ocala,Marion,Florida,34470
1018306,Occidental Bohemian Farmers Market,http://occidentalfarmersmarket.com/,Main St and 2nd St,Occidental,Sonoma,California,95465
1001839,Ocean Beach Certified Farmers Market,http://www.OceanBeachSanDiego.com,4900 Newport Avenue,San Diego,San Diego,California,92107
1004025,Ocean City Farmers Market,, 142nd Street & Coastal Hwy.,Parsonsburg,Worcester,Maryland,21849
1006250,"Ocean City, NJ Farmers & Crafters Market",http://www.oceancityvacation.com,6th Street & Asbury Avenue,Ocean City,Cape May,New Jersey,8226
1019200,Ocean Pines Farmers & Artisans Market,http://www.oceanpines.org/amenities/ocean-pines-farmers-and-artisans-market/,239 Ocean Parkway,Ocean Pines ,Worcester,Maryland,21811
1008193,Ocean Shores Farmers Market,,In Skateboard Park downtown Ocean Shores,Ocean Shores ,Grays Harbor,Washington,98569
1001895,Ocean Springs Fresh Market,http://www.oceanspringsfreshmarket.com,1000 Washington Ave.,Ocean Springs,Jackson,Mississippi,39564
1009693,Oceanside Certified Farmer's Market,,Corner of Coast Hwy and Pier View.,Oceanside,San Diego,California,
1002027,Oceanside Farmer's market at Lake Worth Beach,http://www.oceanside-faremrsmarket.com,Old Bridge Park,Lake Worth,Palm Beach,Florida,33460
1000880,Oceanside Sunset Market,http://www.sunsetmarket.com,Tremont and Pier View Way,Oceanside,San Diego,California,92054
1003804,Ocmulgee Market,,Broad Street,HAWKINSVILLE,Pulaski,Georgia,31036
1008012,Oconee Farmers Market,http://www.oconeefarmersmarket.org,23 North Main Street,Watkinsville,Oconee,Georgia,30677
1009655,Oconee Farmers Market-Midweek Market,http://www.oconeefarmersmarket.org,4 North Main Street,Watkinsville,Oconee,Georgia,30677
1002825,Oconomowoc Farmers Market,http://www.oconomowoc.org,175 E. Wisconsin Avenue,Oconomowoc,Waukesha,Wisconsin,53066
1001792,Oelwein Farmers Market,,South parking lot by Log Cabin Park,Oelwein,Fayette,Iowa,50662
1004926,Ogallala Farmers Market,,east A and 3rd street,Ogallala,Keith,Nebraska,69153
1012024,Ogden Park Farmers Market,http://www.riverfrontfarmersmarket.org,615 Ogden Park Dr.,Wilmington ,New Hanover,North Carolina,28411
1008685,Ogdensburg GreenMarket - Hospital,http://www.ogdensburgny.com,King St & Mansion Ave,Ogdensburg ,St. Lawrence,New York,
1008686,Ogdensburg GreenMarket - Library Park,http://www.ogdensburgny.com,300 Block of Riverside Avenue,Ogdensburg ,St. Lawrence,New York,
1008687,Ogdensburg Winter GreenMarket,http://www.ogdensburgny.org,Corner of Ford St. & Franklin St.,Ogdensburg,St. Lawrence,New York,
1007775,Oglethorpe Fresh,http://www.oglethorpefresh.com/,111 South Platt Street,Lexington,Oglethorpe,Georgia,30648
1018142,Ohio Street Farmers' Market,http://ohiostreetfarmersmarket.org,1192 Ohio St.,Bangor,Penobscot,Maine,4401
